jurisdiction,year,ipcc_code,Product,ets,ets_price,tax,tax_rate_excl_ex_clcu,tax_ex_rate,tax_2,tax_2_rate_excl_ex_clcu
Kochi,1991,1A1A3,Oil,,,,,,,
Kochi,1991,1A1B,Coal,,,,,,,
Kochi,1991,1A1B,Natural gas,,,,,,,
Kochi,1991,1A1B,Oil,,,,,,,
Kochi,1991,1A1C,Coal,,,,,,,
Kochi,1991,1A1C,Natural gas,,,,,,,
Kochi,1991,1A1C,Oil,,,,,,,
Kochi,1991,1A2,Coal,,,,,,,
Kochi,1991,1A2,Natural gas,,,,,,,
Kochi,1991,1A2,Oil,,,,,,,
Kochi,1991,1A2A,Coal,,,,,,,
Kochi,1991,1A2A,Natural gas,,,,,,,
Kochi,1991,1A2A,Oil,,,,,,,
Kochi,1991,1A2B,Coal,,,,,,,
Kochi,1991,1A2B,Natural gas,,,,,,,
Kochi,1991,1A2B,Oil,,,,,,,
Kochi,1991,1A2C,Coal,,,,,,,
Kochi,1991,1A2C,Natural gas,,,,,,,
Kochi,1991,1A2C,Oil,,,,,,,
Kochi,1991,1A2D,Coal,,,,,,,
Kochi,1991,1A2D,Natural gas,,,,,,,
Kochi,1991,1A2D,Oil,,,,,,,
Kochi,1991,1A2E,Coal,,,,,,,
Kochi,1991,1A2E,Natural gas,,,,,,,
Kochi,1991,1A2E,Oil,,,,,,,
Kochi,1991,1A2F,Coal,,,,,,,
Kochi,1991,1A2F,Natural gas,,,,,,,
Kochi,1991,1A2F,Oil,,,,,,,
Kochi,1991,1A2G,Coal,,,,,,,
Kochi,1991,1A2G,Natural gas,,,,,,,
Kochi,1991,1A2G,Oil,,,,,,,
Kochi,1991,1A2H,Coal,,,,,,,
Kochi,1991,1A2H,Natural gas,,,,,,,
Kochi,1991,1A2H,Oil,,,,,,,
Kochi,1991,1A2I,Coal,,,,,,,
Kochi,1991,1A2I,Natural gas,,,,,,,
Kochi,1991,1A2I,Oil,,,,,,,
Kochi,1991,1A2J,Coal,,,,,,,
Kochi,1991,1A2J,Natural gas,,,,,,,
Kochi,1991,1A2J,Oil,,,,,,,
Kochi,1991,1A2K,Coal,,,,,,,
Kochi,1991,1A2K,Natural gas,,,,,,,
Kochi,1991,1A2K,Oil,,,,,,,
Kochi,1991,1A2L,Coal,,,,,,,
Kochi,1991,1A2L,Natural gas,,,,,,,
Kochi,1991,1A2L,Oil,,,,,,,
Kochi,1991,1A2M,Coal,,,,,,,
Kochi,1991,1A2M,Natural gas,,,,,,,
Kochi,1991,1A2M,Oil,,,,,,,
Kochi,1991,1A3,Coal,,,,,,,
Kochi,1991,1A3,Natural gas,,,,,,,
Kochi,1991,1A3,Oil,,,,,,,
Kochi,1991,1A3A,Coal,,,,,,,
Kochi,1991,1A3A,Natural gas,,,,,,,
Kochi,1991,1A3A,Oil,,,,,,,
Kochi,1991,1A3A1,Coal,,,,,,,
Kochi,1991,1A3A1,Natural gas,,,,,,,
Kochi,1991,1A3A1,Oil,,,,,,,
Kochi,1991,1A3A2,Coal,,,,,,,
Kochi,1991,1A3A2,Natural gas,,,,,,,
Kochi,1991,1A3A2,Oil,,,,,,,
Kochi,1991,1A3B,Coal,,,,,,,
Kochi,1991,1A3B,Natural gas,,,,,,,
Kochi,1991,1A3B,Oil,,,,,,,
Kochi,1991,1A3C,Coal,,,,,,,
Kochi,1991,1A3C,Natural gas,,,,,,,
Kochi,1991,1A3C,Oil,,,,,,,
Kochi,1991,1A3D,Coal,,,,,,,
Kochi,1991,1A3D,Natural gas,,,,,,,
Kochi,1991,1A3D,Oil,,,,,,,
Kochi,1991,1A3D1,Coal,,,,,,,
Kochi,1991,1A3D1,Natural gas,,,,,,,
Kochi,1991,1A3D1,Oil,,,,,,,
Kochi,1991,1A3D2,Coal,,,,,,,
Kochi,1991,1A3D2,Natural gas,,,,,,,
Kochi,1991,1A3D2,Oil,,,,,,,
Kochi,1991,1A3E,Coal,,,,,,,
Kochi,1991,1A3E,Natural gas,,,,,,,
Kochi,1991,1A3E,Oil,,,,,,,
Kochi,1991,1A3E1,Coal,,,,,,,
Kochi,1991,1A3E1,Natural gas,,,,,,,
Kochi,1991,1A3E1,Oil,,,,,,,
Kochi,1991,1A4,Coal,,,,,,,
Kochi,1991,1A4,Natural gas,,,,,,,
Kochi,1991,1A4,Oil,,,,,,,
Kochi,1991,1A4A,Coal,,,,,,,
Kochi,1991,1A4A,Natural gas,,,,,,,
Kochi,1991,1A4A,Oil,,,,,,,
Kochi,1991,1A4B,Coal,,,,,,,
Kochi,1991,1A4B,Natural gas,,,,,,,
Kochi,1991,1A4B,Oil,,,,,,,
Kochi,1991,1A4C,Coal,,,,,,,
Kochi,1991,1A4C,Natural gas,,,,,,,
Kochi,1991,1A4C,Oil,,,,,,,
Kochi,1991,1A4C1,Coal,,,,,,,
Kochi,1991,1A4C1,Natural gas,,,,,,,
Kochi,1991,1A4C1,Oil,,,,,,,
Kochi,1991,1A4C2,Coal,,,,,,,
Kochi,1991,1A4C2,Natural gas,,,,,,,
Kochi,1991,1A4C2,Oil,,,,,,,
Kochi,1991,1A4C3,Coal,,,,,,,
Kochi,1991,1A4C3,Natural gas,,,,,,,
Kochi,1991,1A4C3,Oil,,,,,,,
Kochi,1991,1A5,Coal,,,,,,,
Kochi,1991,1A5,Natural gas,,,,,,,
Kochi,1991,1A5,Oil,,,,,,,
Kochi,1991,1A5A,Coal,,,,,,,
Kochi,1991,1A5A,Natural gas,,,,,,,
Kochi,1991,1A5A,Oil,,,,,,,
Kochi,1991,1A5B,Coal,,,,,,,
Kochi,1991,1A5B,Natural gas,,,,,,,
Kochi,1991,1A5B,Oil,,,,,,,
Kochi,1991,1A5C,Coal,,,,,,,
Kochi,1991,1A5C,Natural gas,,,,,,,
Kochi,1991,1A5C,Oil,,,,,,,
Kochi,1991,1B,,,,,,,,
Kochi,1991,1B1,,,,,,,,
Kochi,1991,1B1A,,,,,,,,
Kochi,1991,1B1A1,,,,,,,,
Kochi,1991,1B1A11,,,,,,,,
Kochi,1991,1B1A12,,,,,,,,
Kochi,1991,1B1A13,,,,,,,,
Kochi,1991,1B1A14,,,,,,,,
Kochi,1991,1B1A2,,,,,,,,
Kochi,1991,1B1A21,,,,,,,,
Kochi,1991,1B1A22,,,,,,,,
Kochi,1991,1B1B,,,,,,,,
Kochi,1991,1B2,,,,,,,,
Kochi,1991,1B2A,,,,,,,,
Kochi,1991,1B2A1,,,,,,,,
Kochi,1991,1B2A2,,,,,,,,
Kochi,1991,1B2A3,,,,,,,,
Kochi,1991,1B2A31,,,,,,,,
Kochi,1991,1B2A32,,,,,,,,
Kochi,1991,1B2A33,,,,,,,,
Kochi,1991,1B2A34,,,,,,,,
Kochi,1991,1B2A35,,,,,,,,
Kochi,1991,1B2A36,,,,,,,,
Kochi,1991,1B2B,,,,,,,,
Kochi,1991,1B2B1,,,,,,,,
Kochi,1991,1B2B2,,,,,,,,
Kochi,1991,1B2B3,,,,,,,,
Kochi,1991,1B2B31,,,,,,,,
Kochi,1991,1B2B32,,,,,,,,
Kochi,1991,1B2B33,,,,,,,,
Kochi,1991,1B2B34,,,,,,,,
Kochi,1991,1B2B35,,,,,,,,
Kochi,1991,1B2B36,,,,,,,,
Kochi,1991,1B3,,,,,,,,
Kochi,1991,1C,,,,,,,,
Kochi,1991,1C1,,,,,,,,
Kochi,1991,1C1A,,,,,,,,
Kochi,1991,1C1B,,,,,,,,
Kochi,1991,1C1C,,,,,,,,
Kochi,1991,1C2,,,,,,,,
Kochi,1991,1C2A,,,,,,,,
Kochi,1991,1C2B,,,,,,,,
Kochi,1991,1C3,,,,,,,,
Kochi,1991,2A,,,,,,,,
Kochi,1991,2A1,,,,,,,,
Kochi,1991,2A2,,,,,,,,
Kochi,1991,2A3,,,,,,,,
Kochi,1991,2A4,,,,,,,,
Kochi,1991,2A4A,,,,,,,,
Kochi,1991,2A4B,,,,,,,,
Kochi,1991,2A4C,,,,,,,,
Kochi,1991,2A4D,,,,,,,,
Kochi,1991,2B,,,,,,,,
Kochi,1991,2B1,,,,,,,,
Kochi,1991,2B10,,,,,,,,
Kochi,1991,2B2,,,,,,,,
Kochi,1991,2B3,,,,,,,,
Kochi,1991,2B4,,,,,,,,
Kochi,1991,2B5,,,,,,,,
Kochi,1991,2B6,,,,,,,,
Kochi,1991,2B7,,,,,,,,
Kochi,1991,2B8,,,,,,,,
Kochi,1991,2B8A,,,,,,,,
Kochi,1991,2B8B,,,,,,,,
Kochi,1991,2B8C,,,,,,,,
Kochi,1991,2B8D,,,,,,,,
Kochi,1991,2B8E,,,,,,,,
Kochi,1991,2B8F,,,,,,,,
Kochi,1991,2B9,,,,,,,,
Kochi,1991,2B9A,,,,,,,,
Kochi,1991,2B9B,,,,,,,,
Kochi,1991,2C,,,,,,,,
Kochi,1991,2C1,,,,,,,,
Kochi,1991,2C2,,,,,,,,
Kochi,1991,2C3,,,,,,,,
Kochi,1991,2C4,,,,,,,,
Kochi,1991,2C5,,,,,,,,
Kochi,1991,2C6,,,,,,,,
Kochi,1991,2C7,,,,,,,,
Kochi,1991,2D,,,,,,,,
Kochi,1991,2D1,,,,,,,,
Kochi,1991,2D2,,,,,,,,
Kochi,1991,2D3,,,,,,,,
Kochi,1991,2D4,,,,,,,,
Kochi,1991,2E,,,,,,,,
Kochi,1991,2E1,,,,,,,,
Kochi,1991,2E2,,,,,,,,
Kochi,1991,2E3,,,,,,,,
Kochi,1991,2E4,,,,,,,,
Kochi,1991,2E5,,,,,,,,
Kochi,1991,2F,,,,,,,,
Kochi,1991,2F1,,,,,,,,
Kochi,1991,2F2,,,,,,,,
Kochi,1991,2F3,,,,,,,,
Kochi,1991,2F4,,,,,,,,
Kochi,1991,2F5,,,,,,,,
Kochi,1991,2F6,,,,,,,,
Kochi,1991,2G,,,,,,,,
Kochi,1991,2G1,,,,,,,,
Kochi,1991,2G2,,,,,,,,
Kochi,1991,2G3,,,,,,,,
Kochi,1991,2G4,,,,,,,,
Kochi,1991,2H,,,,,,,,
Kochi,1991,2H1,,,,,,,,
Kochi,1991,2H2,,,,,,,,
Kochi,1991,2H3,,,,,,,,
Kochi,1991,3A,,,,,,,,
Kochi,1991,3A1,,,,,,,,
Kochi,1991,3A2,,,,,,,,
Kochi,1991,3B,,,,,,,,
Kochi,1991,3B1,,,,,,,,
Kochi,1991,3B1A,,,,,,,,
Kochi,1991,3B1B,,,,,,,,
Kochi,1991,3B2,,,,,,,,
Kochi,1991,3B2A,,,,,,,,
Kochi,1991,3B2B,,,,,,,,
Kochi,1991,3B3,,,,,,,,
Kochi,1991,3B3A,,,,,,,,
Kochi,1991,3B3B,,,,,,,,
Kochi,1991,3B4,,,,,,,,
Kochi,1991,3B4A,,,,,,,,
Kochi,1991,3B4B,,,,,,,,
Kochi,1991,3B5,,,,,,,,
Kochi,1991,3B5A,,,,,,,,
Kochi,1991,3B5B,,,,,,,,
Kochi,1991,3B6,,,,,,,,
Kochi,1991,3B6A,,,,,,,,
Kochi,1991,3B6B,,,,,,,,
Kochi,1991,3B6B1,,,,,,,,
Kochi,1991,3B6B2,,,,,,,,
Kochi,1991,3B6B3,,,,,,,,
Kochi,1991,3B6B4,,,,,,,,
Kochi,1991,3B6B5,,,,,,,,
Kochi,1991,3C,,,,,,,,
Kochi,1991,3C1,,,,,,,,
Kochi,1991,3C2,,,,,,,,
Kochi,1991,3C3,,,,,,,,
Kochi,1991,3C4,,,,,,,,
Kochi,1991,3C5,,,,,,,,
Kochi,1991,3C6,,,,,,,,
Kochi,1991,3C7,,,,,,,,
Kochi,1991,3C8,,,,,,,,
Kochi,1991,3D,,,,,,,,
Kochi,1991,3D1,,,,,,,,
Kochi,1991,3D2,,,,,,,,
Kochi,1991,4A,,,,,,,,
Kochi,1991,4A1,,,,,,,,
Kochi,1991,4A2,,,,,,,,
Kochi,1991,4A3,,,,,,,,
Kochi,1991,4B,,,,,,,,
Kochi,1991,4C,,,,,,,,
Kochi,1991,4C1,,,,,,,,
Kochi,1991,4C2,,,,,,,,
Kochi,1991,4D,,,,,,,,
Kochi,1991,4D1,,,,,,,,
Kochi,1991,4D2,,,,,,,,
Kochi,1991,4E,,,,,,,,
Kochi,1991,5A,,,,,,,,
Kochi,1991,5A1,,,,,,,,
Kochi,1991,5A2,,,,,,,,
Kochi,1992,0,,,,,,,,
Kochi,1992,1,,,,,,,,
Kochi,1992,2,,,,,,,,
Kochi,1992,3,,,,,,,,
Kochi,1992,4,,,,,,,,
Kochi,1992,5,,,,,,,,
Kochi,1992,1A,Coal,,,,,,,
Kochi,1992,1A,Natural gas,,,,,,,
Kochi,1992,1A,Oil,,,,,,,
Kochi,1992,1A1,Coal,,,,,,,
Kochi,1992,1A1,Natural gas,,,,,,,
Kochi,1992,1A1,Oil,,,,,,,
Kochi,1992,1A1A,Coal,,,,,,,
Kochi,1992,1A1A,Natural gas,,,,,,,
Kochi,1992,1A1A,Oil,,,,,,,
Kochi,1992,1A1A1,Coal,,,,,,,
Kochi,1992,1A1A1,Natural gas,,,,,,,
Kochi,1992,1A1A1,Oil,,,,,,,
Kochi,1992,1A1A2,Coal,,,,,,,
Kochi,1992,1A1A2,Natural gas,,,,,,,
Kochi,1992,1A1A2,Oil,,,,,,,
Kochi,1992,1A1A3,Coal,,,,,,,
Kochi,1992,1A1A3,Natural gas,,,,,,,
Kochi,1992,1A1A3,Oil,,,,,,,
Kochi,1992,1A1B,Coal,,,,,,,
Kochi,1992,1A1B,Natural gas,,,,,,,
Kochi,1992,1A1B,Oil,,,,,,,
Kochi,1992,1A1C,Coal,,,,,,,
Kochi,1992,1A1C,Natural gas,,,,,,,
Kochi,1992,1A1C,Oil,,,,,,,
Kochi,1992,1A2,Coal,,,,,,,
Kochi,1992,1A2,Natural gas,,,,,,,
Kochi,1992,1A2,Oil,,,,,,,
Kochi,1992,1A2A,Coal,,,,,,,
Kochi,1992,1A2A,Natural gas,,,,,,,
Kochi,1992,1A2A,Oil,,,,,,,
Kochi,1992,1A2B,Coal,,,,,,,
Kochi,1992,1A2B,Natural gas,,,,,,,
Kochi,1992,1A2B,Oil,,,,,,,
Kochi,1992,1A2C,Coal,,,,,,,
Kochi,1992,1A2C,Natural gas,,,,,,,
Kochi,1992,1A2C,Oil,,,,,,,
Kochi,1992,1A2D,Coal,,,,,,,
Kochi,1992,1A2D,Natural gas,,,,,,,
Kochi,1992,1A2D,Oil,,,,,,,
Kochi,1992,1A2E,Coal,,,,,,,
Kochi,1992,1A2E,Natural gas,,,,,,,
Kochi,1992,1A2E,Oil,,,,,,,
Kochi,1992,1A2F,Coal,,,,,,,
Kochi,1992,1A2F,Natural gas,,,,,,,
Kochi,1992,1A2F,Oil,,,,,,,
Kochi,1992,1A2G,Coal,,,,,,,
Kochi,1992,1A2G,Natural gas,,,,,,,
Kochi,1992,1A2G,Oil,,,,,,,
Kochi,1992,1A2H,Coal,,,,,,,
Kochi,1992,1A2H,Natural gas,,,,,,,
Kochi,1992,1A2H,Oil,,,,,,,
Kochi,1992,1A2I,Coal,,,,,,,
Kochi,1992,1A2I,Natural gas,,,,,,,
Kochi,1992,1A2I,Oil,,,,,,,
Kochi,1992,1A2J,Coal,,,,,,,
Kochi,1992,1A2J,Natural gas,,,,,,,
Kochi,1992,1A2J,Oil,,,,,,,
Kochi,1992,1A2K,Coal,,,,,,,
Kochi,1992,1A2K,Natural gas,,,,,,,
Kochi,1992,1A2K,Oil,,,,,,,
Kochi,1992,1A2L,Coal,,,,,,,
Kochi,1992,1A2L,Natural gas,,,,,,,
Kochi,1992,1A2L,Oil,,,,,,,
Kochi,1992,1A2M,Coal,,,,,,,
Kochi,1992,1A2M,Natural gas,,,,,,,
Kochi,1992,1A2M,Oil,,,,,,,
Kochi,1992,1A3,Coal,,,,,,,
Kochi,1992,1A3,Natural gas,,,,,,,
Kochi,1992,1A3,Oil,,,,,,,
Kochi,1992,1A3A,Coal,,,,,,,
Kochi,1992,1A3A,Natural gas,,,,,,,
Kochi,1992,1A3A,Oil,,,,,,,
Kochi,1992,1A3A1,Coal,,,,,,,
Kochi,1992,1A3A1,Natural gas,,,,,,,
Kochi,1992,1A3A1,Oil,,,,,,,
Kochi,1992,1A3A2,Coal,,,,,,,
Kochi,1992,1A3A2,Natural gas,,,,,,,
Kochi,1992,1A3A2,Oil,,,,,,,
Kochi,1992,1A3B,Coal,,,,,,,
Kochi,1992,1A3B,Natural gas,,,,,,,
Kochi,1992,1A3B,Oil,,,,,,,
Kochi,1992,1A3C,Coal,,,,,,,
Kochi,1992,1A3C,Natural gas,,,,,,,
Kochi,1992,1A3C,Oil,,,,,,,
Kochi,1992,1A3D,Coal,,,,,,,
Kochi,1992,1A3D,Natural gas,,,,,,,
Kochi,1992,1A3D,Oil,,,,,,,
Kochi,1992,1A3D1,Coal,,,,,,,
Kochi,1992,1A3D1,Natural gas,,,,,,,
Kochi,1992,1A3D1,Oil,,,,,,,
Kochi,1992,1A3D2,Coal,,,,,,,
Kochi,1992,1A3D2,Natural gas,,,,,,,
Kochi,1992,1A3D2,Oil,,,,,,,
Kochi,1992,1A3E,Coal,,,,,,,
Kochi,1992,1A3E,Natural gas,,,,,,,
Kochi,1992,1A3E,Oil,,,,,,,
Kochi,1992,1A3E1,Coal,,,,,,,
Kochi,1992,1A3E1,Natural gas,,,,,,,
Kochi,1992,1A3E1,Oil,,,,,,,
Kochi,1992,1A4,Coal,,,,,,,
Kochi,1992,1A4,Natural gas,,,,,,,
Kochi,1992,1A4,Oil,,,,,,,
Kochi,1992,1A4A,Coal,,,,,,,
Kochi,1992,1A4A,Natural gas,,,,,,,
Kochi,1992,1A4A,Oil,,,,,,,
Kochi,1992,1A4B,Coal,,,,,,,
Kochi,1992,1A4B,Natural gas,,,,,,,
Kochi,1992,1A4B,Oil,,,,,,,
Kochi,1992,1A4C,Coal,,,,,,,
Kochi,1992,1A4C,Natural gas,,,,,,,
Kochi,1992,1A4C,Oil,,,,,,,
Kochi,1992,1A4C1,Coal,,,,,,,
Kochi,1992,1A4C1,Natural gas,,,,,,,
Kochi,1992,1A4C1,Oil,,,,,,,
Kochi,1992,1A4C2,Coal,,,,,,,
Kochi,1992,1A4C2,Natural gas,,,,,,,
Kochi,1992,1A4C2,Oil,,,,,,,
Kochi,1992,1A4C3,Coal,,,,,,,
Kochi,1992,1A4C3,Natural gas,,,,,,,
Kochi,1992,1A4C3,Oil,,,,,,,
Kochi,1992,1A5,Coal,,,,,,,
Kochi,1992,1A5,Natural gas,,,,,,,
Kochi,1992,1A5,Oil,,,,,,,
Kochi,1992,1A5A,Coal,,,,,,,
Kochi,1992,1A5A,Natural gas,,,,,,,
Kochi,1992,1A5A,Oil,,,,,,,
Kochi,1992,1A5B,Coal,,,,,,,
Kochi,1992,1A5B,Natural gas,,,,,,,
Kochi,1992,1A5B,Oil,,,,,,,
Kochi,1992,1A5C,Coal,,,,,,,
Kochi,1992,1A5C,Natural gas,,,,,,,
Kochi,1992,1A5C,Oil,,,,,,,
Kochi,1992,1B,,,,,,,,
Kochi,1992,1B1,,,,,,,,
Kochi,1992,1B1A,,,,,,,,
Kochi,1992,1B1A1,,,,,,,,
Kochi,1992,1B1A11,,,,,,,,
Kochi,1992,1B1A12,,,,,,,,
Kochi,1992,1B1A13,,,,,,,,
Kochi,1992,1B1A14,,,,,,,,
Kochi,1992,1B1A2,,,,,,,,
Kochi,1992,1B1A21,,,,,,,,
Kochi,1992,1B1A22,,,,,,,,
Kochi,1992,1B1B,,,,,,,,
Kochi,1992,1B2,,,,,,,,
Kochi,1992,1B2A,,,,,,,,
Kochi,1992,1B2A1,,,,,,,,
Kochi,1992,1B2A2,,,,,,,,
Kochi,1992,1B2A3,,,,,,,,
Kochi,1992,1B2A31,,,,,,,,
Kochi,1992,1B2A32,,,,,,,,
Kochi,1992,1B2A33,,,,,,,,
Kochi,1992,1B2A34,,,,,,,,
Kochi,1992,1B2A35,,,,,,,,
Kochi,1992,1B2A36,,,,,,,,
Kochi,1992,1B2B,,,,,,,,
Kochi,1992,1B2B1,,,,,,,,
Kochi,1992,1B2B2,,,,,,,,
Kochi,1992,1B2B3,,,,,,,,
Kochi,1992,1B2B31,,,,,,,,
Kochi,1992,1B2B32,,,,,,,,
Kochi,1992,1B2B33,,,,,,,,
Kochi,1992,1B2B34,,,,,,,,
Kochi,1992,1B2B35,,,,,,,,
Kochi,1992,1B2B36,,,,,,,,
Kochi,1992,1B3,,,,,,,,
Kochi,1992,1C,,,,,,,,
Kochi,1992,1C1,,,,,,,,
Kochi,1992,1C1A,,,,,,,,
Kochi,1992,1C1B,,,,,,,,
Kochi,1992,1C1C,,,,,,,,
Kochi,1992,1C2,,,,,,,,
Kochi,1992,1C2A,,,,,,,,
Kochi,1992,1C2B,,,,,,,,
Kochi,1992,1C3,,,,,,,,
Kochi,1992,2A,,,,,,,,
Kochi,1992,2A1,,,,,,,,
Kochi,1992,2A2,,,,,,,,
Kochi,1992,2A3,,,,,,,,
Kochi,1992,2A4,,,,,,,,
Kochi,1992,2A4A,,,,,,,,
Kochi,1992,2A4B,,,,,,,,
Kochi,1992,2A4C,,,,,,,,
Kochi,1992,2A4D,,,,,,,,
Kochi,1992,2B,,,,,,,,
Kochi,1992,2B1,,,,,,,,
Kochi,1992,2B10,,,,,,,,
Kochi,1992,2B2,,,,,,,,
Kochi,1992,2B3,,,,,,,,
Kochi,1992,2B4,,,,,,,,
Kochi,1992,2B5,,,,,,,,
Kochi,1992,2B6,,,,,,,,
Kochi,1992,2B7,,,,,,,,
Kochi,1992,2B8,,,,,,,,
Kochi,1992,2B8A,,,,,,,,
Kochi,1992,2B8B,,,,,,,,
Kochi,1992,2B8C,,,,,,,,
Kochi,1992,2B8D,,,,,,,,
Kochi,1992,2B8E,,,,,,,,
Kochi,1992,2B8F,,,,,,,,
Kochi,1992,2B9,,,,,,,,
Kochi,1992,2B9A,,,,,,,,
Kochi,1992,2B9B,,,,,,,,
Kochi,1992,2C,,,,,,,,
Kochi,1992,2C1,,,,,,,,
Kochi,1992,2C2,,,,,,,,
Kochi,1992,2C3,,,,,,,,
Kochi,1992,2C4,,,,,,,,
Kochi,1992,2C5,,,,,,,,
Kochi,1992,2C6,,,,,,,,
Kochi,1992,2C7,,,,,,,,
Kochi,1992,2D,,,,,,,,
Kochi,1992,2D1,,,,,,,,
Kochi,1992,2D2,,,,,,,,
Kochi,1992,2D3,,,,,,,,
Kochi,1992,2D4,,,,,,,,
Kochi,1992,2E,,,,,,,,
Kochi,1992,2E1,,,,,,,,
Kochi,1992,2E2,,,,,,,,
Kochi,1992,2E3,,,,,,,,
Kochi,1992,2E4,,,,,,,,
Kochi,1992,2E5,,,,,,,,
Kochi,1992,2F,,,,,,,,
Kochi,1992,2F1,,,,,,,,
Kochi,1992,2F2,,,,,,,,
Kochi,1992,2F3,,,,,,,,
Kochi,1992,2F4,,,,,,,,
Kochi,1992,2F5,,,,,,,,
Kochi,1992,2F6,,,,,,,,
Kochi,1992,2G,,,,,,,,
Kochi,1992,2G1,,,,,,,,
Kochi,1992,2G2,,,,,,,,
Kochi,1992,2G3,,,,,,,,
Kochi,1992,2G4,,,,,,,,
Kochi,1992,2H,,,,,,,,
Kochi,1992,2H1,,,,,,,,
Kochi,1992,2H2,,,,,,,,
Kochi,1992,2H3,,,,,,,,
Kochi,1992,3A,,,,,,,,
Kochi,1992,3A1,,,,,,,,
Kochi,1992,3A2,,,,,,,,
Kochi,1992,3B,,,,,,,,
Kochi,1992,3B1,,,,,,,,
Kochi,1992,3B1A,,,,,,,,
Kochi,1992,3B1B,,,,,,,,
Kochi,1992,3B2,,,,,,,,
Kochi,1992,3B2A,,,,,,,,
Kochi,1992,3B2B,,,,,,,,
Kochi,1992,3B3,,,,,,,,
Kochi,1992,3B3A,,,,,,,,
Kochi,1992,3B3B,,,,,,,,
Kochi,1992,3B4,,,,,,,,
Kochi,1992,3B4A,,,,,,,,
Kochi,1992,3B4B,,,,,,,,
Kochi,1992,3B5,,,,,,,,
Kochi,1992,3B5A,,,,,,,,
Kochi,1992,3B5B,,,,,,,,
Kochi,1992,3B6,,,,,,,,
Kochi,1992,3B6A,,,,,,,,
Kochi,1992,3B6B,,,,,,,,
Kochi,1992,3B6B1,,,,,,,,
Kochi,1992,3B6B2,,,,,,,,
Kochi,1992,3B6B3,,,,,,,,
Kochi,1992,3B6B4,,,,,,,,
Kochi,1992,3B6B5,,,,,,,,
Kochi,1992,3C,,,,,,,,
Kochi,1992,3C1,,,,,,,,
Kochi,1992,3C2,,,,,,,,
Kochi,1992,3C3,,,,,,,,
Kochi,1992,3C4,,,,,,,,
Kochi,1992,3C5,,,,,,,,
Kochi,1992,3C6,,,,,,,,
Kochi,1992,3C7,,,,,,,,
Kochi,1992,3C8,,,,,,,,
Kochi,1992,3D,,,,,,,,
Kochi,1992,3D1,,,,,,,,
Kochi,1992,3D2,,,,,,,,
Kochi,1992,4A,,,,,,,,
Kochi,1992,4A1,,,,,,,,
Kochi,1992,4A2,,,,,,,,
Kochi,1992,4A3,,,,,,,,
Kochi,1992,4B,,,,,,,,
Kochi,1992,4C,,,,,,,,
Kochi,1992,4C1,,,,,,,,
Kochi,1992,4C2,,,,,,,,
Kochi,1992,4D,,,,,,,,
Kochi,1992,4D1,,,,,,,,
Kochi,1992,4D2,,,,,,,,
Kochi,1992,4E,,,,,,,,
Kochi,1992,5A,,,,,,,,
Kochi,1992,5A1,,,,,,,,
Kochi,1992,5A2,,,,,,,,
Kochi,1993,0,,,,,,,,
Kochi,1993,1,,,,,,,,
Kochi,1993,2,,,,,,,,
Kochi,1993,3,,,,,,,,
Kochi,1993,4,,,,,,,,
Kochi,1993,5,,,,,,,,
Kochi,1993,1A,Coal,,,,,,,
Kochi,1993,1A,Natural gas,,,,,,,
Kochi,1993,1A,Oil,,,,,,,
Kochi,1993,1A1,Coal,,,,,,,
Kochi,1993,1A1,Natural gas,,,,,,,
Kochi,1993,1A1,Oil,,,,,,,
Kochi,1993,1A1A,Coal,,,,,,,
Kochi,1993,1A1A,Natural gas,,,,,,,
Kochi,1993,1A1A,Oil,,,,,,,
Kochi,1993,1A1A1,Coal,,,,,,,
Kochi,1993,1A1A1,Natural gas,,,,,,,
Kochi,1993,1A1A1,Oil,,,,,,,
Kochi,1993,1A1A2,Coal,,,,,,,
Kochi,1993,1A1A2,Natural gas,,,,,,,
Kochi,1993,1A1A2,Oil,,,,,,,
Kochi,1993,1A1A3,Coal,,,,,,,
Kochi,1993,1A1A3,Natural gas,,,,,,,
Kochi,1993,1A1A3,Oil,,,,,,,
Kochi,1993,1A1B,Coal,,,,,,,
Kochi,1993,1A1B,Natural gas,,,,,,,
Kochi,1993,1A1B,Oil,,,,,,,
Kochi,1993,1A1C,Coal,,,,,,,
Kochi,1993,1A1C,Natural gas,,,,,,,
Kochi,1993,1A1C,Oil,,,,,,,
Kochi,1993,1A2,Coal,,,,,,,
Kochi,1993,1A2,Natural gas,,,,,,,
Kochi,1993,1A2,Oil,,,,,,,
Kochi,1993,1A2A,Coal,,,,,,,
Kochi,1993,1A2A,Natural gas,,,,,,,
Kochi,1993,1A2A,Oil,,,,,,,
Kochi,1993,1A2B,Coal,,,,,,,
Kochi,1993,1A2B,Natural gas,,,,,,,
Kochi,1993,1A2B,Oil,,,,,,,
Kochi,1993,1A2C,Coal,,,,,,,
Kochi,1993,1A2C,Natural gas,,,,,,,
Kochi,1993,1A2C,Oil,,,,,,,
Kochi,1993,1A2D,Coal,,,,,,,
Kochi,1993,1A2D,Natural gas,,,,,,,
Kochi,1993,1A2D,Oil,,,,,,,
Kochi,1993,1A2E,Coal,,,,,,,
Kochi,1993,1A2E,Natural gas,,,,,,,
Kochi,1993,1A2E,Oil,,,,,,,
